area,baths,beds,bathrooms,dining room,distance from airport (kms),drawing room,electricity backup,flooring,floors,kids play area,kitchens,lounge or sitting room,study room,waste disposal,price per sq yard,price,Flat,House,Lower Portion,Penthouse,Room,Upper Portion,Bahria Town Karachi,Cantt,Clifton,DHA Defence,Federal B Area,Gadap Town,Gulistan-e-Jauhar,Gulshan-e-Iqbal Town,Jamshed Town,Malir,North Nazimabad,Others,Scheme 33
130,2,2,0,0,0,0,0,0,0,0,0,0,0,0,50000,6500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,3,3,0,0,0,0,0,0,0,0,0,0,0,0,195833,23500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,5,5,0,0,0,0,0,0,0,0,0,0,0,0,133333,16000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,43000,4300000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,94339,10000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,4,4,0,0,0,0,0,0,0,0,0,0,0,0,138888,5000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,8,8,0,0,0,0,0,0,0,0,0,0,0,0,143750,23000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,3,3,3,0,0,0,1,1,0,0,1,0,0,0,121359,25000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,2,2,2,0,1,1,1,1,0,0,1,0,0,0,70093,7500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2,2,2,0,1,1,1,1,0,0,1,1,0,0,85227,7500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,3,3,3,1,1,1,0,0,0,0,1,1,1,0,89808,14100000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,2,1,1,1,1,1,0,1,1,1,1,1,81691,7679000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,3,3,0,0,0,0,0,1,2,0,0,0,0,0,168539,30000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111,2,3,2,0,0,0,1,1,0,1,1,0,1,1,72072,8000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,2,4,2,1,0,1,1,1,0,0,1,0,1,1,57377,7000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,4,4,0,0,0,0,0,1,2,0,0,0,0,0,175781,45000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120,2,2,2,0,0,0,0,0,0,0,0,0,0,0,48333,5800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
215,3,3,3,1,0,1,0,0,0,0,1,1,0,0,67441,14500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,2,2,2,0,1,0,1,1,0,0,0,0,0,0,85185,11500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,6,4,6,1,0,1,1,1,1,1,2,1,0,1,166666,20000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,6,6,0,0,0,0,0,0,0,0,0,0,0,0,135416,32500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,65868,11000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,4,5,0,0,0,0,0,0,0,0,0,0,0,0,166666,40000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,113207,12000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,2,2,0,0,0,0,0,0,0,0,0,0,0,0,55555,4000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,105000,10500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,2,2,2,0,0,0,0,0,0,0,0,0,0,0,48333,5800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
215,3,3,3,1,0,1,0,0,0,0,1,1,0,0,67441,14500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,2,2,2,0,1,0,1,1,0,0,0,0,0,0,85185,11500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,6,4,6,1,0,1,1,1,1,1,2,1,0,1,166666,20000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,2,2,2,1,0,1,0,0,0,0,1,0,0,0,57377,7000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,3,3,3,1,0,1,1,1,1,0,1,0,0,0,76666,11500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,5,4,5,1,0,1,0,1,1,0,2,0,0,0,145833,35000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,3,0,0,0,0,1,0,0,1,0,0,0,67500,13500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167,4,3,4,1,1,1,1,1,3,0,1,1,0,0,143712,24000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
300,5,4,0,1,0,1,0,1,0,0,0,1,0,0,158333,47500000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
167,4,3,0,1,0,1,0,1,0,0,1,1,0,0,164670,27500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,3,3,0,0,0,0,0,0,0,0,0,0,0,0,72815,15000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,3,3,0,0,0,0,0,0,0,0,0,0,0,0,82524,17000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,2,2,2,1,0,1,1,1,0,0,1,1,0,1,166906,23200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,3,2,3,0,0,0,0,1,0,0,1,0,0,0,70833,8500000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,2,2,0,0,0,1,0,0,0,0,0,0,0,0,49411,4200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
122,3,2,0,0,0,0,0,1,0,0,0,0,0,0,55737,6800000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,3,3,3,0,1,0,0,1,0,0,1,0,0,0,91666,22000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400,6,6,7,0,0,0,0,1,0,0,2,0,0,0,115000,46000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,3,3,3,0,0,0,0,0,0,0,0,0,0,0,146484,37500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,8,6,8,1,0,1,0,0,2,0,2,1,0,0,187500,45000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,2,2,2,0,1,0,1,1,0,0,1,1,0,1,87765,8250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,3,2,0,0,0,0,0,0,0,0,0,0,0,72000,7200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,4,5,4,0,0,0,0,0,0,0,0,0,0,0,150000,18000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,4,3,4,0,0,0,0,0,0,0,0,0,0,0,66666,10000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2,2,2,0,1,0,1,1,0,0,1,0,0,0,100000,12000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,3,3,3,0,0,0,1,1,0,0,1,0,0,0,198412,37500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,3,3,3,0,0,0,1,1,0,0,1,0,0,0,191256,35000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,4,4,1,1,1,1,1,1,1,0,1,1,1,1,62500,7500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,3,3,3,0,0,0,1,1,0,0,1,0,0,0,89285,17500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,3,3,3,1,1,1,1,0,0,1,1,1,1,1,113636,30000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,2,2,0,0,1,0,1,1,0,0,0,0,0,0,66666,4800000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,80000,8000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,3,3,3,0,0,0,0,0,0,0,1,0,0,0,87500,7000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142,3,3,3,1,1,1,1,1,0,0,1,1,0,1,69014,9800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311,4,3,4,1,0,1,1,1,0,0,1,1,0,1,98070,30500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,4,4,4,1,0,1,1,1,0,0,1,0,0,0,76595,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,1,0,0,0,0,1,0,0,1,0,0,0,52380,2200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,2,0,0,0,1,1,0,0,1,0,0,0,141509,15000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,5,4,5,1,1,1,1,1,1,1,1,1,1,1,90000,31500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,4,4,1,1,0,1,1,1,0,0,1,0,0,1,120614,27500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,2,2,2,1,1,0,1,1,0,0,1,1,0,1,97435,7600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,4,4,6,1,0,1,0,1,0,0,2,0,0,0,69672,17000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400,3,4,0,0,0,0,0,1,1,0,0,0,0,0,67500,27000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256,4,5,0,0,0,0,0,0,0,0,0,0,0,0,138671,35500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,3,3,0,0,0,0,0,0,0,0,0,0,0,0,140449,25000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,3,3,0,0,0,0,0,0,0,0,0,0,0,0,52000,7800000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
305,3,3,3,0,0,0,0,0,0,0,1,0,0,0,155737,47500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160,3,3,3,1,1,1,1,1,2,1,1,1,1,0,106250,17000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,43000,4300000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,94339,10000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,4,4,0,0,0,0,0,0,0,0,0,0,0,0,138888,5000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,8,8,0,0,0,0,0,0,0,0,0,0,0,0,143750,23000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,6,6,0,0,0,0,0,0,0,0,0,0,0,0,135416,32500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,65868,11000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,4,5,0,0,0,0,0,0,0,0,0,0,0,0,166666,40000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,3,3,3,1,0,1,1,1,0,1,1,0,0,0,83832,14000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,3,3,0,0,0,0,1,1,0,0,0,0,0,0,110778,18500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167,3,3,3,0,0,0,0,0,0,0,1,0,0,0,98802,16500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,2,2,0,0,0,0,0,0,0,0,0,0,0,0,58823,5000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356,5,5,0,0,0,0,0,0,0,0,0,0,0,0,140449,50000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,187500,22500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,2,2,0,0,0,0,0,0,0,0,0,0,0,0,72072,8000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,2,2,0,0,0,0,0,0,0,0,0,0,0,0,85585,9500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,90361,7500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,2,2,0,0,0,0,0,0,0,0,0,0,0,0,77868,9500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,3,3,0,0,0,0,0,0,0,0,0,0,0,0,83333,13000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,2,2,0,0,0,0,0,0,0,0,0,0,0,0,68376,8000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65573,4000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,113207,12000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,2,2,0,0,0,0,0,0,0,0,0,0,0,0,55555,4000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,105000,10500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,2,2,0,0,0,0,0,1,0,0,0,0,0,0,116379,13500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,3,0,0,0,0,0,0,0,1,0,0,0,175000,35000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,2,2,2,0,1,0,1,1,0,0,1,1,0,0,57142,4800000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,3,3,0,0,0,0,0,0,0,0,0,0,0,0,106250,42500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,137500,16500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,94339,10000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,2,1,0,0,0,0,0,0,0,0,0,0,0,0,57377,3500000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,4,6,0,0,0,0,0,0,0,0,0,0,0,0,137500,27500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,3,3,0,0,0,0,0,0,0,0,0,0,0,0,97916,23500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,4,4,0,0,0,0,0,0,0,0,0,0,0,0,95833,23000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,2,2,0,0,0,0,0,0,0,0,0,0,0,0,52631,5000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,3,3,0,0,0,0,0,0,0,0,0,0,0,0,92592,12500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,3,2,0,0,0,0,0,0,0,0,0,0,0,0,60000,6900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,2,2,0,0,0,0,0,0,0,0,0,0,0,0,69672,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,2,4,0,0,0,0,0,0,0,0,0,0,0,0,76576,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,4,6,0,0,0,0,0,0,0,0,0,0,0,0,104166,12500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239,4,4,0,0,0,0,0,0,0,0,0,0,0,0,96234,23000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,4,4,0,0,0,0,0,0,0,0,0,0,0,0,95070,13500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
150,5,4,0,0,0,0,0,0,0,0,0,0,0,0,136666,20500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,6,6,0,0,0,0,0,0,0,0,0,0,0,0,110000,22000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,6,6,0,0,0,0,0,0,0,0,0,0,0,0,175000,35000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,152694,25500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,125000,25000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83333,4000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,2,2,0,0,0,0,0,0,0,0,0,0,0,0,52459,3200000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,4,3,0,0,0,0,0,0,0,0,0,0,0,0,152083,36500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,5,3,0,0,0,0,0,0,0,0,0,0,0,0,83333,5000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,3,2,0,0,0,0,0,0,0,0,0,0,0,0,60000,6900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,2,2,0,0,0,0,0,0,0,0,0,0,0,0,69672,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,2,4,0,0,0,0,0,0,0,0,0,0,0,0,76576,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,4,6,0,0,0,0,0,0,0,0,0,0,0,0,104166,12500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,120000,6000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,100000,10000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120,2,3,0,0,0,0,0,0,0,0,0,0,0,0,104166,12500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,4,4,0,0,0,0,0,0,0,0,0,0,0,0,69672,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47619,2000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,4,4,0,0,0,0,0,0,0,0,0,0,0,0,150000,12000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,4,6,0,0,0,0,0,0,0,0,0,0,0,0,140000,28000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,5,4,0,0,0,0,0,0,0,0,0,0,0,0,109609,36500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,2,2,0,0,0,0,0,0,0,0,0,0,0,0,80898,7200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,108000,21600000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190,6,6,0,0,0,0,0,0,0,0,0,0,0,0,192105,36500000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,4,3,0,0,0,0,0,0,0,0,0,0,0,0,188202,33500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172,4,3,0,0,0,0,0,0,0,0,0,0,0,0,191860,33000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
235,4,4,0,0,0,0,0,0,0,0,0,0,0,0,91914,21600000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,85000,8500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,3,3,0,0,0,0,0,0,0,0,0,0,0,0,67604,8721000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,3,3,0,0,0,0,0,0,0,0,0,0,0,0,54166,6500000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
156,3,5,0,0,0,0,0,0,0,0,0,0,0,0,67307,10500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,4,4,4,1,0,1,1,1,0,0,0,0,0,0,61111,27500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45000,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330,4,4,4,1,1,1,1,1,0,1,1,1,1,1,115151,38000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,85000,8500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,3,3,0,0,0,0,0,0,0,0,0,0,0,0,67604,8721000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,3,3,0,0,0,0,0,0,0,0,0,0,0,0,54166,6500000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
156,3,5,0,0,0,0,0,0,0,0,0,0,0,0,67307,10500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,191666,23000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,4,4,0,0,0,0,0,0,0,0,0,0,0,0,150000,18000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,7,6,0,0,0,0,0,0,0,0,0,0,0,0,181250,43500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127,4,4,0,0,0,0,0,0,0,0,0,0,0,0,118110,15000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,3,2,0,0,0,0,0,0,0,0,0,0,0,0,98360,12000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,5,4,0,0,0,0,0,0,0,0,0,0,0,0,65000,19500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,3,3,0,0,0,0,0,0,0,0,0,0,0,0,194610,32500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,3,3,0,0,0,0,0,0,0,0,0,0,0,0,134831,24000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,4,6,0,0,0,0,0,0,0,0,0,0,0,0,172932,23000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,2,2,0,0,0,0,0,0,0,0,0,0,0,0,50781,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,3,3,0,0,0,0,0,0,0,0,0,0,0,0,91666,11000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,60000,4200000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2,2,0,0,0,0,0,0,0,0,0,0,0,0,85227,7500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,40277,5800000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,3,3,0,0,0,0,0,0,0,0,0,0,0,0,71090,15000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,3,2,0,0,0,0,0,0,0,0,0,0,0,0,61475,7500000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
117,2,2,0,0,0,0,0,0,0,0,0,0,0,0,102564,12000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,68867,7300000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,2,2,0,0,0,0,0,0,0,0,0,0,0,0,132075,7000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,3,3,0,0,0,0,0,0,0,0,0,0,0,0,160256,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,58000,5800000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,6,6,0,0,0,0,0,0,0,0,0,0,0,0,191666,23000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
